orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,revenue
10372,20,64.8,12,0.25,QUEEN,5,1996-12-04 00:00:00.000,583.1999999999999
10372,38,210.8,40,0.25,QUEEN,5,1996-12-04 00:00:00.000,6324.0
10372,60,27.2,70,0.25,QUEEN,5,1996-12-04 00:00:00.000,1428.0
10372,72,27.8,42,0.25,QUEEN,5,1996-12-04 00:00:00.000,875.7
10373,58,10.6,80,0.2,HUNGO,4,1996-12-05 00:00:00.000,678.4000000000001
10373,71,17.2,50,0.2,HUNGO,4,1996-12-05 00:00:00.000,688.0
10374,31,10.0,30,0.0,WOLZA,1,1996-12-05 00:00:00.000,300.0
10374,58,10.6,15,0.0,WOLZA,1,1996-12-05 00:00:00.000,159.0
10375,14,18.6,15,0.0,HUNGC,3,1996-12-06 00:00:00.000,279.0
10375,54,5.9,10,0.0,HUNGC,3,1996-12-06 00:00:00.000,59.0
10376,31,10.0,42,0.05,MEREP,1,1996-12-09 00:00:00.000,399.0
10377,28,36.4,20,0.15,SEVES,1,1996-12-09 00:00:00.000,618.8
10377,39,14.4,20,0.15,SEVES,1,1996-12-09 00:00:00.000,244.79999999999998
10378,71,17.2,6,0.0,FOLKO,5,1996-12-10 00:00:00.000,103.19999999999999
10379,41,7.7,8,0.1,QUEDE,2,1996-12-11 00:00:00.000,55.440000000000005
10379,63,35.1,16,0.1,QUEDE,2,1996-12-11 00:00:00.000,505.44000000000005
10379,65,16.8,20,0.1,QUEDE,2,1996-12-11 00:00:00.000,302.40000000000003
10380,30,20.7,18,0.1,HUNGO,8,1996-12-12 00:00:00.000,335.34
10380,53,26.2,20,0.1,HUNGO,8,1996-12-12 00:00:00.000,471.6
10380,60,27.2,6,0.1,HUNGO,8,1996-12-12 00:00:00.000,146.88
10380,70,12.0,30,0.0,HUNGO,8,1996-12-12 00:00:00.000,360.0
10381,74,8.0,14,0.0,LILAS,3,1996-12-12 00:00:00.000,112.0
10382,5,17.0,32,0.0,ERNSH,4,1996-12-13 00:00:00.000,544.0
10382,18,50.0,9,0.0,ERNSH,4,1996-12-13 00:00:00.000,450.0
10382,29,99.0,14,0.0,ERNSH,4,1996-12-13 00:00:00.000,1386.0
10382,33,2.0,60,0.0,ERNSH,4,1996-12-13 00:00:00.000,120.0
10382,74,8.0,50,0.0,ERNSH,4,1996-12-13 00:00:00.000,400.0
10383,13,4.8,20,0.0,AROUT,8,1996-12-16 00:00:00.000,96.0
10383,50,13.0,15,0.0,AROUT,8,1996-12-16 00:00:00.000,195.0
10383,56,30.4,20,0.0,AROUT,8,1996-12-16 00:00:00.000,608.0
10384,20,64.8,28,0.0,BERGS,3,1996-12-16 00:00:00.000,1814.3999999999999
10384,60,27.2,15,0.0,BERGS,3,1996-12-16 00:00:00.000,408.0
10385,7,24.0,10,0.2,SPLIR,1,1996-12-17 00:00:00.000,192.0
10385,60,27.2,20,0.2,SPLIR,1,1996-12-17 00:00:00.000,435.20000000000005
10385,68,10.0,8,0.2,SPLIR,1,1996-12-17 00:00:00.000,64.0
10386,24,3.6,15,0.0,FAMIA,9,1996-12-18 00:00:00.000,54.0
10386,34,11.2,10,0.0,FAMIA,9,1996-12-18 00:00:00.000,112.0
10387,24,3.6,15,0.0,SANTG,1,1996-12-18 00:00:00.000,54.0
10387,28,36.4,6,0.0,SANTG,1,1996-12-18 00:00:00.000,218.39999999999998
10387,59,44.0,12,0.0,SANTG,1,1996-12-18 00:00:00.000,528.0
10387,71,17.2,15,0.0,SANTG,1,1996-12-18 00:00:00.000,258.0
10388,45,7.6,15,0.2,SEVES,2,1996-12-19 00:00:00.000,91.2
10388,52,5.6,20,0.2,SEVES,2,1996-12-19 00:00:00.000,89.60000000000001
10388,53,26.2,40,0.0,SEVES,2,1996-12-19 00:00:00.000,1048.0
10389,10,24.8,16,0.0,BOTTM,4,1996-12-20 00:00:00.000,396.8
10389,55,19.2,15,0.0,BOTTM,4,1996-12-20 00:00:00.000,288.0
10389,62,39.4,20,0.0,BOTTM,4,1996-12-20 00:00:00.000,788.0
10389,70,12.0,30,0.0,BOTTM,4,1996-12-20 00:00:00.000,360.0
10390,31,10.0,60,0.1,ERNSH,6,1996-12-23 00:00:00.000,540.0
10390,35,14.4,40,0.1,ERNSH,6,1996-12-23 00:00:00.000,518.4
10390,46,9.6,45,0.0,ERNSH,6,1996-12-23 00:00:00.000,432.0
10390,72,27.8,24,0.1,ERNSH,6,1996-12-23 00:00:00.000,600.48
10391,13,4.8,18,0.0,DRACD,3,1996-12-23 00:00:00.000,86.39999999999999
10392,69,28.8,50,0.0,PICCO,2,1996-12-24 00:00:00.000,1440.0
10393,2,15.2,25,0.25,SAVEA,1,1996-12-25 00:00:00.000,285.0
10393,14,18.6,42,0.25,SAVEA,1,1996-12-25 00:00:00.000,585.9000000000001
10393,25,11.2,7,0.25,SAVEA,1,1996-12-25 00:00:00.000,58.8
10393,26,24.9,70,0.25,SAVEA,1,1996-12-25 00:00:00.000,1307.25
10393,31,10.0,32,0.0,SAVEA,1,1996-12-25 00:00:00.000,320.0
10394,13,4.8,10,0.0,HUNGC,1,1996-12-25 00:00:00.000,48.0
10394,62,39.4,10,0.0,HUNGC,1,1996-12-25 00:00:00.000,394.0
10395,46,9.6,28,0.1,HILAA,6,1996-12-26 00:00:00.000,241.92000000000002
10395,53,26.2,70,0.1,HILAA,6,1996-12-26 00:00:00.000,1650.6000000000001
10395,69,28.8,8,0.0,HILAA,6,1996-12-26 00:00:00.000,230.4
10396,23,7.2,40,0.0,FRANK,1,1996-12-27 00:00:00.000,288.0
10396,71,17.2,60,0.0,FRANK,1,1996-12-27 00:00:00.000,1032.0
10396,72,27.8,21,0.0,FRANK,1,1996-12-27 00:00:00.000,583.8000000000001
10397,21,8.0,10,0.15,PRINI,5,1996-12-27 00:00:00.000,68.0
10397,51,42.4,18,0.15,PRINI,5,1996-12-27 00:00:00.000,648.7199999999999
10398,35,14.4,30,0.0,SAVEA,2,1996-12-30 00:00:00.000,432.0
10398,55,19.2,120,0.1,SAVEA,2,1996-12-30 00:00:00.000,2073.6
10399,68,10.0,60,0.0,VAFFE,8,1996-12-31 00:00:00.000,600.0
10399,71,17.2,30,0.0,VAFFE,8,1996-12-31 00:00:00.000,516.0
10399,76,14.4,35,0.0,VAFFE,8,1996-12-31 00:00:00.000,504.0
10399,77,10.4,14,0.0,VAFFE,8,1996-12-31 00:00:00.000,145.6
10400,29,99.0,21,0.0,EASTC,1,1997-01-01 00:00:00.000,2079.0
10400,35,14.4,35,0.0,EASTC,1,1997-01-01 00:00:00.000,504.0
10400,49,16.0,30,0.0,EASTC,1,1997-01-01 00:00:00.000,480.0
10401,30,20.7,18,0.0,RATTC,1,1997-01-01 00:00:00.000,372.59999999999997
10401,56,30.4,70,0.0,RATTC,1,1997-01-01 00:00:00.000,2128.0
10401,65,16.8,20,0.0,RATTC,1,1997-01-01 00:00:00.000,336.0
10401,71,17.2,60,0.0,RATTC,1,1997-01-01 00:00:00.000,1032.0
10402,23,7.2,60,0.0,ERNSH,8,1997-01-02 00:00:00.000,432.0
10402,63,35.1,65,0.0,ERNSH,8,1997-01-02 00:00:00.000,2281.5
10403,16,13.9,21,0.15,ERNSH,4,1997-01-03 00:00:00.000,248.115
10403,48,10.2,70,0.15,ERNSH,4,1997-01-03 00:00:00.000,606.9
10404,26,24.9,30,0.05,MAGAA,2,1997-01-03 00:00:00.000,709.65
10404,42,11.2,40,0.05,MAGAA,2,1997-01-03 00:00:00.000,425.59999999999997
10404,49,16.0,30,0.05,MAGAA,2,1997-01-03 00:00:00.000,456.0
10405,3,8.0,50,0.0,LINOD,1,1997-01-06 00:00:00.000,400.0
10406,1,14.4,10,0.0,QUEEN,7,1997-01-07 00:00:00.000,144.0
10406,21,8.0,30,0.1,QUEEN,7,1997-01-07 00:00:00.000,216.0
10406,28,36.4,42,0.1,QUEEN,7,1997-01-07 00:00:00.000,1375.92
10406,36,15.2,5,0.1,QUEEN,7,1997-01-07 00:00:00.000,68.4
10406,40,14.7,2,0.1,QUEEN,7,1997-01-07 00:00:00.000,26.46
10407,11,16.8,30,0.0,OTTIK,2,1997-01-07 00:00:00.000,504.0
10407,69,28.8,15,0.0,OTTIK,2,1997-01-07 00:00:00.000,432.0
10407,71,17.2,15,0.0,OTTIK,2,1997-01-07 00:00:00.000,258.0
10408,37,20.8,10,0.0,FOLIG,8,1997-01-08 00:00:00.000,208.0
10408,54,5.9,6,0.0,FOLIG,8,1997-01-08 00:00:00.000,35.400000000000006
10408,62,39.4,35,0.0,FOLIG,8,1997-01-08 00:00:00.000,1379.0
10409,14,18.6,12,0.0,OCEAN,3,1997-01-09 00:00:00.000,223.20000000000002
10409,21,8.0,12,0.0,OCEAN,3,1997-01-09 00:00:00.000,96.0
10410,33,2.0,49,0.0,BOTTM,3,1997-01-10 00:00:00.000,98.0
10410,59,44.0,16,0.0,BOTTM,3,1997-01-10 00:00:00.000,704.0
10411,41,7.7,25,0.2,BOTTM,9,1997-01-10 00:00:00.000,154.0
10411,44,15.5,40,0.2,BOTTM,9,1997-01-10 00:00:00.000,496.0
10411,59,44.0,9,0.2,BOTTM,9,1997-01-10 00:00:00.000,316.8
10412,14,18.6,20,0.1,WARTH,8,1997-01-13 00:00:00.000,334.8
10413,1,14.4,24,0.0,LAMAI,3,1997-01-14 00:00:00.000,345.6
10413,62,39.4,40,0.0,LAMAI,3,1997-01-14 00:00:00.000,1576.0
10413,76,14.4,14,0.0,LAMAI,3,1997-01-14 00:00:00.000,201.6
10414,19,7.3,18,0.05,FAMIA,2,1997-01-14 00:00:00.000,124.83
10414,33,2.0,50,0.0,FAMIA,2,1997-01-14 00:00:00.000,100.0
10415,17,31.2,2,0.0,HUNGC,3,1997-01-15 00:00:00.000,62.4
10415,33,2.0,20,0.0,HUNGC,3,1997-01-15 00:00:00.000,40.0
10416,19,7.3,20,0.0,WARTH,8,1997-01-16 00:00:00.000,146.0
10416,53,26.2,10,0.0,WARTH,8,1997-01-16 00:00:00.000,262.0
10416,57,15.6,20,0.0,WARTH,8,1997-01-16 00:00:00.000,312.0
10417,38,210.8,50,0.0,SIMOB,4,1997-01-16 00:00:00.000,10540.0
10417,46,9.6,2,0.25,SIMOB,4,1997-01-16 00:00:00.000,14.399999999999999
10417,68,10.0,36,0.25,SIMOB,4,1997-01-16 00:00:00.000,270.0
10417,77,10.4,35,0.0,SIMOB,4,1997-01-16 00:00:00.000,364.0
10418,2,15.2,60,0.0,QUICK,4,1997-01-17 00:00:00.000,912.0
10418,47,7.6,55,0.0,QUICK,4,1997-01-17 00:00:00.000,418.0
10418,61,22.8,16,0.0,QUICK,4,1997-01-17 00:00:00.000,364.8
10418,74,8.0,15,0.0,QUICK,4,1997-01-17 00:00:00.000,120.0
10419,60,27.2,60,0.05,RICSU,4,1997-01-20 00:00:00.000,1550.3999999999999
10419,69,28.8,20,0.05,RICSU,4,1997-01-20 00:00:00.000,547.1999999999999
10420,9,77.6,20,0.1,WELLI,3,1997-01-21 00:00:00.000,1396.8
10420,13,4.8,2,0.1,WELLI,3,1997-01-21 00:00:00.000,8.64
10420,70,12.0,8,0.1,WELLI,3,1997-01-21 00:00:00.000,86.4
10420,73,12.0,20,0.1,WELLI,3,1997-01-21 00:00:00.000,216.0
10421,19,7.3,4,0.15,QUEDE,8,1997-01-21 00:00:00.000,24.82
10421,26,24.9,30,0.0,QUEDE,8,1997-01-21 00:00:00.000,747.0
10421,53,26.2,15,0.15,QUEDE,8,1997-01-21 00:00:00.000,334.05
10421,77,10.4,10,0.15,QUEDE,8,1997-01-21 00:00:00.000,88.39999999999999
10422,26,24.9,2,0.0,FRANS,2,1997-01-22 00:00:00.000,49.8
10423,31,10.0,14,0.0,GOURL,6,1997-01-23 00:00:00.000,140.0
10423,59,44.0,20,0.0,GOURL,6,1997-01-23 00:00:00.000,880.0
10424,35,14.4,60,0.2,MEREP,7,1997-01-23 00:00:00.000,691.2
10424,38,210.8,49,0.2,MEREP,7,1997-01-23 00:00:00.000,8263.36
10424,68,10.0,30,0.2,MEREP,7,1997-01-23 00:00:00.000,240.0
10425,55,19.2,10,0.25,LAMAI,6,1997-01-24 00:00:00.000,144.0
10425,76,14.4,20,0.25,LAMAI,6,1997-01-24 00:00:00.000,216.0
10426,56,30.4,5,0.0,GALED,4,1997-01-27 00:00:00.000,152.0
10426,64,26.6,7,0.0,GALED,4,1997-01-27 00:00:00.000,186.20000000000002
10427,14,18.6,35,0.0,PICCO,4,1997-01-27 00:00:00.000,651.0
10428,46,9.6,20,0.0,REGGC,7,1997-01-28 00:00:00.000,192.0
10429,50,13.0,40,0.0,HUNGO,3,1997-01-29 00:00:00.000,520.0
10429,63,35.1,35,0.25,HUNGO,3,1997-01-29 00:00:00.000,921.375
10430,17,31.2,45,0.2,ERNSH,4,1997-01-30 00:00:00.000,1123.2
10430,21,8.0,50,0.0,ERNSH,4,1997-01-30 00:00:00.000,400.0
10430,56,30.4,30,0.0,ERNSH,4,1997-01-30 00:00:00.000,912.0
10430,59,44.0,70,0.2,ERNSH,4,1997-01-30 00:00:00.000,2464.0
10431,17,31.2,50,0.25,BOTTM,4,1997-01-30 00:00:00.000,1170.0
10431,40,14.7,50,0.25,BOTTM,4,1997-01-30 00:00:00.000,551.25
10431,47,7.6,30,0.25,BOTTM,4,1997-01-30 00:00:00.000,171.0
10432,26,24.9,10,0.0,SPLIR,3,1997-01-31 00:00:00.000,249.0
10432,54,5.9,40,0.0,SPLIR,3,1997-01-31 00:00:00.000,236.0
10433,56,30.4,28,0.0,PRINI,3,1997-02-03 00:00:00.000,851.1999999999999
10434,11,16.8,6,0.0,FOLKO,3,1997-02-03 00:00:00.000,100.80000000000001
10434,76,14.4,18,0.15,FOLKO,3,1997-02-03 00:00:00.000,220.32
10435,2,15.2,10,0.0,CONSH,8,1997-02-04 00:00:00.000,152.0
10435,22,16.8,12,0.0,CONSH,8,1997-02-04 00:00:00.000,201.60000000000002
10435,72,27.8,10,0.0,CONSH,8,1997-02-04 00:00:00.000,278.0
10436,46,9.6,5,0.0,BLONP,3,1997-02-05 00:00:00.000,48.0
10436,56,30.4,40,0.1,BLONP,3,1997-02-05 00:00:00.000,1094.4
10436,64,26.6,30,0.1,BLONP,3,1997-02-05 00:00:00.000,718.2
10436,75,6.2,24,0.1,BLONP,3,1997-02-05 00:00:00.000,133.92000000000002
10437,53,26.2,15,0.0,WARTH,8,1997-02-05 00:00:00.000,393.0
10438,19,7.3,15,0.2,TOMSP,3,1997-02-06 00:00:00.000,87.60000000000001
10438,34,11.2,20,0.2,TOMSP,3,1997-02-06 00:00:00.000,179.20000000000002
10438,57,15.6,15,0.2,TOMSP,3,1997-02-06 00:00:00.000,187.20000000000002
10439,12,30.4,15,0.0,MEREP,6,1997-02-07 00:00:00.000,456.0
10439,16,13.9,16,0.0,MEREP,6,1997-02-07 00:00:00.000,222.4
10439,64,26.6,6,0.0,MEREP,6,1997-02-07 00:00:00.000,159.60000000000002
10439,74,8.0,30,0.0,MEREP,6,1997-02-07 00:00:00.000,240.0
10440,2,15.2,45,0.15,SAVEA,4,1997-02-10 00:00:00.000,581.4
10440,16,13.9,49,0.15,SAVEA,4,1997-02-10 00:00:00.000,578.9350000000001
10440,29,99.0,24,0.15,SAVEA,4,1997-02-10 00:00:00.000,2019.6
10440,61,22.8,90,0.15,SAVEA,4,1997-02-10 00:00:00.000,1744.2
10441,27,35.1,50,0.0,OLDWO,3,1997-02-10 00:00:00.000,1755.0
10442,11,16.8,30,0.0,ERNSH,3,1997-02-11 00:00:00.000,504.0
10442,54,5.9,80,0.0,ERNSH,3,1997-02-11 00:00:00.000,472.0
10442,66,13.6,60,0.0,ERNSH,3,1997-02-11 00:00:00.000,816.0
10443,11,16.8,6,0.2,REGGC,8,1997-02-12 00:00:00.000,80.64000000000001
10443,28,36.4,12,0.0,REGGC,8,1997-02-12 00:00:00.000,436.79999999999995
10444,17,31.2,10,0.0,BERGS,3,1997-02-12 00:00:00.000,312.0
10444,26,24.9,15,0.0,BERGS,3,1997-02-12 00:00:00.000,373.5
10444,35,14.4,8,0.0,BERGS,3,1997-02-12 00:00:00.000,115.2
10444,41,7.7,30,0.0,BERGS,3,1997-02-12 00:00:00.000,231.0
10445,39,14.4,6,0.0,BERGS,3,1997-02-13 00:00:00.000,86.4
10445,54,5.9,15,0.0,BERGS,3,1997-02-13 00:00:00.000,88.5
10446,19,7.3,12,0.1,TOMSP,6,1997-02-14 00:00:00.000,78.84
10446,24,3.6,20,0.1,TOMSP,6,1997-02-14 00:00:00.000,64.8
10446,31,10.0,3,0.1,TOMSP,6,1997-02-14 00:00:00.000,27.0
10446,52,5.6,15,0.1,TOMSP,6,1997-02-14 00:00:00.000,75.60000000000001
10447,19,7.3,40,0.0,RICAR,4,1997-02-14 00:00:00.000,292.0
10447,65,16.8,35,0.0,RICAR,4,1997-02-14 00:00:00.000,588.0
10447,71,17.2,2,0.0,RICAR,4,1997-02-14 00:00:00.000,34.4
10448,26,24.9,6,0.0,RANCH,4,1997-02-17 00:00:00.000,149.39999999999998
10448,40,14.7,20,0.0,RANCH,4,1997-02-17 00:00:00.000,294.0
10449,10,24.8,14,0.0,BLONP,3,1997-02-18 00:00:00.000,347.2
10449,52,5.6,20,0.0,BLONP,3,1997-02-18 00:00:00.000,112.0
10449,62,39.4,35,0.0,BLONP,3,1997-02-18 00:00:00.000,1379.0
10450,10,24.8,20,0.2,VICTE,8,1997-02-19 00:00:00.000,396.8
10450,54,5.9,6,0.2,VICTE,8,1997-02-19 00:00:00.000,28.320000000000007
10451,55,19.2,120,0.1,QUICK,4,1997-02-19 00:00:00.000,2073.6
10451,64,26.6,35,0.1,QUICK,4,1997-02-19 00:00:00.000,837.9
10451,65,16.8,28,0.1,QUICK,4,1997-02-19 00:00:00.000,423.36
10451,77,10.4,55,0.1,QUICK,4,1997-02-19 00:00:00.000,514.8000000000001
10452,28,36.4,15,0.0,SAVEA,8,1997-02-20 00:00:00.000,546.0
10452,44,15.5,100,0.05,SAVEA,8,1997-02-20 00:00:00.000,1472.5
10453,48,10.2,15,0.1,AROUT,1,1997-02-21 00:00:00.000,137.70000000000002
10453,70,12.0,25,0.1,AROUT,1,1997-02-21 00:00:00.000,270.0
10454,16,13.9,20,0.2,LAMAI,4,1997-02-21 00:00:00.000,222.4
10454,33,2.0,20,0.2,LAMAI,4,1997-02-21 00:00:00.000,32.0
10454,46,9.6,10,0.2,LAMAI,4,1997-02-21 00:00:00.000,76.80000000000001
10455,39,14.4,20,0.0,WARTH,8,1997-02-24 00:00:00.000,288.0
10455,53,26.2,50,0.0,WARTH,8,1997-02-24 00:00:00.000,1310.0
10455,61,22.8,25,0.0,WARTH,8,1997-02-24 00:00:00.000,570.0
10455,71,17.2,30,0.0,WARTH,8,1997-02-24 00:00:00.000,516.0
10456,21,8.0,40,0.15,KOENE,8,1997-02-25 00:00:00.000,272.0
10456,49,16.0,21,0.15,KOENE,8,1997-02-25 00:00:00.000,285.59999999999997
10457,59,44.0,36,0.0,KOENE,2,1997-02-25 00:00:00.000,1584.0
10458,26,24.9,30,0.0,SUPRD,7,1997-02-26 00:00:00.000,747.0
10458,28,36.4,30,0.0,SUPRD,7,1997-02-26 00:00:00.000,1092.0
10458,43,36.8,20,0.0,SUPRD,7,1997-02-26 00:00:00.000,736.0
10458,56,30.4,15,0.0,SUPRD,7,1997-02-26 00:00:00.000,456.0
10458,71,17.2,50,0.0,SUPRD,7,1997-02-26 00:00:00.000,860.0
10459,7,24.0,16,0.05,VICTE,4,1997-02-27 00:00:00.000,364.79999999999995
10459,46,9.6,20,0.05,VICTE,4,1997-02-27 00:00:00.000,182.39999999999998
10459,72,27.8,40,0.0,VICTE,4,1997-02-27 00:00:00.000,1112.0
10460,68,10.0,21,0.25,FOLKO,8,1997-02-28 00:00:00.000,157.5
10460,75,6.2,4,0.25,FOLKO,8,1997-02-28 00:00:00.000,18.6
10461,21,8.0,40,0.25,LILAS,1,1997-02-28 00:00:00.000,240.0
10461,30,20.7,28,0.25,LILAS,1,1997-02-28 00:00:00.000,434.70000000000005
10461,55,19.2,60,0.25,LILAS,1,1997-02-28 00:00:00.000,864.0
10462,13,4.8,1,0.0,CONSH,2,1997-03-03 00:00:00.000,4.8
10462,23,7.2,21,0.0,CONSH,2,1997-03-03 00:00:00.000,151.20000000000002
10463,19,7.3,21,0.0,SUPRD,5,1997-03-04 00:00:00.000,153.29999999999998
10463,42,11.2,50,0.0,SUPRD,5,1997-03-04 00:00:00.000,560.0
10464,4,17.6,16,0.2,FURIB,4,1997-03-04 00:00:00.000,225.28000000000003
10464,43,36.8,3,0.0,FURIB,4,1997-03-04 00:00:00.000,110.39999999999999
10464,56,30.4,30,0.2,FURIB,4,1997-03-04 00:00:00.000,729.6
10464,60,27.2,20,0.0,FURIB,4,1997-03-04 00:00:00.000,544.0
10465,24,3.6,25,0.0,VAFFE,1,1997-03-05 00:00:00.000,90.0
10465,29,99.0,18,0.1,VAFFE,1,1997-03-05 00:00:00.000,1603.8
10465,40,14.7,20,0.0,VAFFE,1,1997-03-05 00:00:00.000,294.0
10465,45,7.6,30,0.1,VAFFE,1,1997-03-05 00:00:00.000,205.20000000000002
10465,50,13.0,25,0.0,VAFFE,1,1997-03-05 00:00:00.000,325.0
10466,11,16.8,10,0.0,COMMI,4,1997-03-06 00:00:00.000,168.0
10466,46,9.6,5,0.0,COMMI,4,1997-03-06 00:00:00.000,48.0
10467,24,3.6,28,0.0,MAGAA,8,1997-03-06 00:00:00.000,100.8
10467,25,11.2,12,0.0,MAGAA,8,1997-03-06 00:00:00.000,134.39999999999998
10468,30,20.7,8,0.0,KOENE,3,1997-03-07 00:00:00.000,165.6
10468,43,36.8,15,0.0,KOENE,3,1997-03-07 00:00:00.000,552.0
10469,2,15.2,40,0.15,WHITC,1,1997-03-10 00:00:00.000,516.8
10469,16,13.9,35,0.15,WHITC,1,1997-03-10 00:00:00.000,413.525
10469,44,15.5,2,0.15,WHITC,1,1997-03-10 00:00:00.000,26.349999999999998
10470,18,50.0,30,0.0,BONAP,4,1997-03-11 00:00:00.000,1500.0
10470,23,7.2,15,0.0,BONAP,4,1997-03-11 00:00:00.000,108.0
10470,64,26.6,8,0.0,BONAP,4,1997-03-11 00:00:00.000,212.8
10471,7,24.0,30,0.0,BSBEV,2,1997-03-11 00:00:00.000,720.0
10471,56,30.4,20,0.0,BSBEV,2,1997-03-11 00:00:00.000,608.0
10472,24,3.6,80,0.05,SEVES,8,1997-03-12 00:00:00.000,273.59999999999997
10472,51,42.4,18,0.0,SEVES,8,1997-03-12 00:00:00.000,763.1999999999999
10473,33,2.0,12,0.0,ISLAT,1,1997-03-13 00:00:00.000,24.0
10473,71,17.2,12,0.0,ISLAT,1,1997-03-13 00:00:00.000,206.39999999999998
10474,14,18.6,12,0.0,PERIC,5,1997-03-13 00:00:00.000,223.20000000000002
10474,28,36.4,18,0.0,PERIC,5,1997-03-13 00:00:00.000,655.1999999999999
10474,40,14.7,21,0.0,PERIC,5,1997-03-13 00:00:00.000,308.7
10474,75,6.2,10,0.0,PERIC,5,1997-03-13 00:00:00.000,62.0
10475,31,10.0,35,0.15,SUPRD,9,1997-03-14 00:00:00.000,297.5
10475,66,13.6,60,0.15,SUPRD,9,1997-03-14 00:00:00.000,693.6
10475,76,14.4,42,0.15,SUPRD,9,1997-03-14 00:00:00.000,514.08
10476,55,19.2,2,0.05,HILAA,8,1997-03-17 00:00:00.000,36.48
10476,70,12.0,12,0.0,HILAA,8,1997-03-17 00:00:00.000,144.0
10477,1,14.4,15,0.0,PRINI,5,1997-03-17 00:00:00.000,216.0
10477,21,8.0,21,0.25,PRINI,5,1997-03-17 00:00:00.000,126.0
10477,39,14.4,20,0.25,PRINI,5,1997-03-17 00:00:00.000,216.0
10478,10,24.8,20,0.05,VICTE,2,1997-03-18 00:00:00.000,471.2
10479,38,210.8,30,0.0,RATTC,3,1997-03-19 00:00:00.000,6324.0
10479,53,26.2,28,0.0,RATTC,3,1997-03-19 00:00:00.000,733.6
10479,59,44.0,60,0.0,RATTC,3,1997-03-19 00:00:00.000,2640.0
10479,64,26.6,30,0.0,RATTC,3,1997-03-19 00:00:00.000,798.0
10480,47,7.6,30,0.0,FOLIG,6,1997-03-20 00:00:00.000,228.0
10480,59,44.0,12,0.0,FOLIG,6,1997-03-20 00:00:00.000,528.0
10481,49,16.0,24,0.0,RICAR,8,1997-03-20 00:00:00.000,384.0
10481,60,27.2,40,0.0,RICAR,8,1997-03-20 00:00:00.000,1088.0
10482,40,14.7,10,0.0,LAZYK,1,1997-03-21 00:00:00.000,147.0
10483,34,11.2,35,0.05,WHITC,7,1997-03-24 00:00:00.000,372.4
10483,77,10.4,30,0.05,WHITC,7,1997-03-24 00:00:00.000,296.4
10484,21,8.0,14,0.0,BSBEV,3,1997-03-24 00:00:00.000,112.0
10484,40,14.7,10,0.0,BSBEV,3,1997-03-24 00:00:00.000,147.0
10484,51,42.4,3,0.0,BSBEV,3,1997-03-24 00:00:00.000,127.19999999999999
10485,2,15.2,20,0.1,LINOD,4,1997-03-25 00:00:00.000,273.6
10485,3,8.0,20,0.1,LINOD,4,1997-03-25 00:00:00.000,144.0
10485,55,19.2,30,0.1,LINOD,4,1997-03-25 00:00:00.000,518.4
10485,70,12.0,60,0.1,LINOD,4,1997-03-25 00:00:00.000,648.0
10486,11,16.8,5,0.0,HILAA,1,1997-03-26 00:00:00.000,84.0
10486,51,42.4,25,0.0,HILAA,1,1997-03-26 00:00:00.000,1060.0
10486,74,8.0,16,0.0,HILAA,1,1997-03-26 00:00:00.000,128.0
10487,19,7.3,5,0.0,QUEEN,2,1997-03-26 00:00:00.000,36.5
10487,26,24.9,30,0.0,QUEEN,2,1997-03-26 00:00:00.000,747.0
10487,54,5.9,24,0.25,QUEEN,2,1997-03-26 00:00:00.000,106.20000000000002
10488,59,44.0,30,0.0,FRANK,8,1997-03-27 00:00:00.000,1320.0
10488,73,12.0,20,0.2,FRANK,8,1997-03-27 00:00:00.000,192.0
10489,11,16.8,15,0.25,PICCO,6,1997-03-28 00:00:00.000,189.0
10489,16,13.9,18,0.0,PICCO,6,1997-03-28 00:00:00.000,250.20000000000002
10490,59,44.0,60,0.0,HILAA,7,1997-03-31 00:00:00.000,2640.0
10490,68,10.0,30,0.0,HILAA,7,1997-03-31 00:00:00.000,300.0
10490,75,6.2,36,0.0,HILAA,7,1997-03-31 00:00:00.000,223.20000000000002
10491,44,15.5,15,0.15,FURIB,8,1997-03-31 00:00:00.000,197.625
10491,77,10.4,7,0.15,FURIB,8,1997-03-31 00:00:00.000,61.879999999999995
10492,25,11.2,60,0.05,BOTTM,3,1997-04-01 00:00:00.000,638.4
10492,42,11.2,20,0.05,BOTTM,3,1997-04-01 00:00:00.000,212.79999999999998
10493,65,16.8,15,0.1,LAMAI,4,1997-04-02 00:00:00.000,226.8
10493,66,13.6,10,0.1,LAMAI,4,1997-04-02 00:00:00.000,122.4
10493,69,28.8,10,0.1,LAMAI,4,1997-04-02 00:00:00.000,259.2
10494,56,30.4,30,0.0,COMMI,4,1997-04-02 00:00:00.000,912.0
10495,23,7.2,10,0.0,LAUGB,3,1997-04-03 00:00:00.000,72.0
10495,41,7.7,20,0.0,LAUGB,3,1997-04-03 00:00:00.000,154.0
10495,77,10.4,5,0.0,LAUGB,3,1997-04-03 00:00:00.000,52.0
10496,31,10.0,20,0.05,TRADH,7,1997-04-04 00:00:00.000,190.0
10497,56,30.4,14,0.0,LEHMS,7,1997-04-04 00:00:00.000,425.59999999999997
10497,72,27.8,25,0.0,LEHMS,7,1997-04-04 00:00:00.000,695.0
10497,77,10.4,25,0.0,LEHMS,7,1997-04-04 00:00:00.000,260.0
